,Unnamed: 0,id,genero,casado,edad,graduado,profesion,exp_laboral,nivel_gasto,tamanno_familia,anno_nacimiento,generacion,ingresos_anuales,provincia,encuentro_digital,gasto_medio_mensual_cuota,abandono,dias_como_cliente,camp_anno,Cluster,PCA1,PCA2
3445,3445,CLI3447,1,1,76,1,7,2,2,3,1948,1,69246,21,1.502,80,1,362,0.5,0,13130.64885610166,-1970.3070988871877
3446,3446,CLI3448,0,1,98,1,8,2,2,2,1926,0,23429,22,0.681,30,0,488,3.0,1,-32686.317511859153,-1924.5420173139455
3447,3447,CLI3449,0,1,52,1,3,2,1,6,1972,1,33403,49,0.759,30,0,459,3.0,5,-22712.351592419727,-1933.2873706287232
3448,3448,CLI3450,1,1,92,1,8,2,2,2,1932,0,116500,27,0.798,50,0,193,0.0,2,60384.59455979844,-2013.4912227322461
3449,3449,CLI3451,0,1,64,1,8,2,2,4,1960,1,123825,3,0.915,80,0,173,0.0,2,67709.58785614527,-2019.6464954809067
3450,3450,CLI3452,1,0,23,1,3,0,0,5,2001,2,20201,5,2.996,30,1,131,0.0,1,-35914.39256452501,-1917.4668569876262
3451,3451,CLI3453,0,0,25,0,4,0,0,1,1999,2,28096,26,3.03,30,0,417,3.0,5,-28019.363523071024,-1924.1141751378354
3452,3452,CLI3454,1,1,44,0,2,2,1,2,1980,1,119613,26,2.066,120,1,346,0.5,2,63497.622053689265,-2012.4921092254576
3453,3453,CLI3455,0,0,21,0,5,0,0,3,2003,2,19776,8,2.789,30,0,597,4.0,1,-36339.33777412475,-1913.9506413002446
3454,3454,CLI3456,0,0,44,1,8,2,0,1,1980,1,82835,42,1.882,50,0,256,0.0,0,26719.60428634248,-1974.6018879759467
3455,3455,CLI3457,0,0,45,1,0,2,0,1,1979,1,117748,44,1.284,50,0,537,1.0,2,61632.61389713631,-2007.6345677797904
3456,3456,CLI3458,1,1,57,1,3,2,0,2,1967,1,112838,0,0.818,50,1,109,0.0,2,56722.57635495618,-2001.9335275330704
3457,3457,CLI3459,1,1,50,0,2,2,2,4,1974,1,95543,2,11.305,30,0,532,4.0,4,39427.623135752176,-1983.9540976311464
3458,3458,CLI3460,1,0,36,1,0,1,0,1,1988,3,18614,10,1.813,30,0,458,1.0,1,-37501.33962266164,-1907.8461669366438
3459,3459,CLI3461,1,0,47,1,0,2,0,2,1977,1,109132,35,0.779,50,0,209,0.0,2,53016.58766929759,-1995.2921074433002
3460,3460,CLI3462,1,1,43,1,5,2,0,2,1981,3,77108,18,1.652,50,0,72,0.0,0,20992.592679133988,-1963.049613338961
3461,3461,CLI3463,1,1,56,1,0,2,1,3,1968,1,89921,40,1.58,80,0,599,4.0,4,33805.66638333007,-1974.4449767616434
3462,3462,CLI3464,1,1,39,1,0,1,2,3,1985,3,18841,36,2.043,30,1,244,0.0,1,-37274.35842492596,-1904.1138640520294
3463,3463,CLI3465,1,0,41,1,2,1,0,1,1983,3,40278,8,1.744,50,0,477,1.0,5,-15837.334729630544,-1923.9961812594397
3464,3464,CLI3466,0,0,44,1,4,2,0,4,1980,1,69092,5,1.652,30,0,302,0.5,0,12976.618713729069,-1951.173608896107
3465,3465,CLI3467,0,0,31,0,3,0,0,4,1993,3,27179,48,0.893,30,0,133,0.0,5,-28936.378083878764,-1909.2800068985052
3466,3466,CLI3468,1,0,76,1,6,2,0,1,1948,1,104880,43,1.072,50,1,254,0.0,4,48764.61820580585,-1984.1302631756348
3467,3467,CLI3469,1,1,30,1,0,0,1,2,1994,3,27249,18,1.836,30,0,209,0.0,5,-28866.368097072704,-1907.3323724094416
3468,3468,CLI3470,1,1,68,1,2,2,2,3,1956,1,81256,35,1.287,80,0,223,0.0,0,25140.643132446465,-1959.065111292084
3469,3469,CLI3471,0,1,63,1,0,2,2,2,1961,1,119298,37,0.974,50,0,373,3.0,2,63182.61776664057,-1995.1840672683925
3470,3470,CLI3472,1,1,68,0,2,2,2,4,1956,1,96974,14,0.994,30,0,34,0.0,4,40858.58842602969,-1972.459511437496
3471,3471,CLI3473,1,0,31,0,6,0,0,6,1993,3,21397,48,1.928,30,1,190,0.0,1,-34718.36189231649,-1897.621340447191
3472,3472,CLI3474,0,1,57,1,0,2,2,3,1967,1,100295,4,1.717,80,0,481,1.0,4,44179.657307459,-1973.6017675484663
3473,3473,CLI3475,0,0,44,1,3,2,0,1,1980,1,116960,22,1.422,50,0,402,1.0,2,60844.616203239566,-1988.8947331416807
3474,3474,CLI3476,0,0,58,1,0,2,0,1,1966,1,91622,19,1.306,50,0,84,0.0,4,35506.60605000568,-1963.2205220129495
3475,3475,CLI3477,0,1,80,1,8,2,0,2,1944,0,83929,39,1.639,50,0,215,0.0,0,27813.6389758757,-1954.6795002830204
3476,3476,CLI3478,0,1,29,0,4,0,0,2,1995,3,28915,31,1.512,30,1,110,0.0,5,-27200.372189169146,-1899.9805343507142
3477,3477,CLI3479,1,1,58,1,0,2,1,3,1966,1,56251,12,0.876,80,0,72,0.0,3,135.64639945585077,-1925.6799756418222
3478,3478,CLI3480,0,0,46,1,5,2,0,1,1978,1,108233,45,1.15,50,0,116,0.0,2,52117.59576984854,-1975.4342185130495
3479,3479,CLI3481,0,0,74,1,4,2,0,1,1950,1,69409,23,1.678,50,0,507,1.0,0,13293.682470940126,-1936.4371002635098
3480,3480,CLI3482,0,1,77,1,0,2,1,2,1947,1,31019,25,1.639,30,1,262,0.0,5,-25096.32639777712,-1898.0027117929571
3481,3481,CLI3483,0,1,75,1,0,2,1,3,1949,1,117235,9,1.326,80,0,169,0.0,2,61119.629117791075,-1981.2120148736185
3482,3482,CLI3484,1,0,24,0,3,0,0,5,2000,2,13005,35,2.064,30,0,154,0.0,1,-43110.35329425198,-1878.4342458212232
3483,3483,CLI3485,1,1,72,1,0,2,0,1,1952,1,115951,21,1.717,50,0,358,0.5,2,59835.636895959426,-1977.9192331033914
3484,3484,CLI3486,1,1,47,1,0,2,0,4,1977,1,86486,38,0.564,80,0,309,0.5,4,30370.653514644437,-1948.153478822473
3485,3485,CLI3487,1,1,43,1,0,2,1,2,1981,3,56870,47,1.123,50,1,282,0.0,3,754.6545718509005,-1918.240484506768
3486,3486,CLI3488,1,1,98,0,8,2,2,2,1926,0,46278,41,1.072,30,0,302,0.5,3,-9837.31497719259,-1906.8948742626144
3487,3487,CLI3489,0,1,41,1,7,1,0,2,1983,3,41186,31,1.629,50,0,160,0.0,5,-14929.347748181543,-1900.9512833820158
3488,3488,CLI3490,1,0,32,1,3,1,0,2,1992,3,31228,48,0.893,30,0,228,0.0,5,-24887.347061444234,-1890.213390442229
3489,3489,CLI3491,1,0,30,1,3,0,0,3,1994,3,18230,29,0.778,30,0,116,0.0,1,-37885.3510269435,-1876.545028690146
3490,3490,CLI3492,1,1,97,0,8,2,0,1,1927,0,23584,28,1.365,30,1,261,0.0,1,-32531.300853310542,-1880.7425493895034
3491,3491,CLI3493,0,1,53,1,5,2,1,2,1971,1,80501,45,0.974,50,1,307,0.5,0,24385.65266558902,-1935.3116373751254
3492,3492,CLI3494,0,1,77,0,6,2,2,2,1947,1,122488,22,1.482,120,0,157,0.0,2,66372.65571994706,-1975.341044561701
3493,3493,CLI3495,0,1,44,1,0,2,1,1,1980,1,95065,46,1.79,50,0,364,0.5,4,38949.64630976018,-1947.5213892660945
3494,3494,CLI3496,1,0,57,1,0,2,0,1,1967,1,96620,7,15.215,50,0,109,0.0,4,40504.62438661256,-1948.0960589832225
3495,3495,CLI3497,0,0,28,1,3,0,0,5,1996,3,24617,4,2.202,30,0,192,0.0,1,-31498.342021320208,-1876.7660744753416
3496,3496,CLI3498,0,0,53,1,0,2,0,2,1971,1,61697,35,0.994,50,1,252,0.0,3,5581.664096562272,-1911.9610174775853
3497,3497,CLI3499,0,0,46,1,0,2,0,1,1978,1,103903,42,1.013,50,1,160,0.0,4,47787.62224881115,-1952.196338199918
3498,3498,CLI3500,0,1,55,1,0,2,2,3,1969,1,119899,46,1.091,80,1,166,0.0,2,63783.632716294655,-1966.8133414351278
3499,3499,CLI3501,1,0,43,1,0,2,0,1,1981,3,109514,40,1.376,50,1,240,0.0,2,53398.62777562074,-1955.6583171554503
3500,3500,CLI3502,1,1,62,1,7,2,0,1,1962,1,117454,5,1.287,50,0,345,0.5,2,61338.64556114598,-1962.389981305792
3501,3501,CLI3503,0,1,74,1,8,2,1,2,1950,1,23573,48,0.681,30,0,486,3.0,1,-32542.277182079182,-1869.682437172361
3502,3502,CLI3504,0,0,32,1,3,1,0,8,1992,3,24980,22,1.284,30,0,512,4.0,1,-31135.297111936958,-1870.0508508901935
3503,3503,CLI3505,1,1,51,1,2,2,2,4,1973,1,47812,9,1.658,30,0,112,0.0,3,-8303.346412018276,-1891.434229878118
3504,3504,CLI3506,1,0,34,0,5,1,0,4,1990,3,19460,34,1.468,30,0,164,0.0,1,-36655.32962672009,-1862.7357141302978
3505,3505,CLI3507,1,1,45,1,0,2,1,2,1979,1,23680,10,1.376,30,1,341,0.5,1,-32435.30545076145,-1865.8187717233654
3506,3506,CLI3508,1,0,30,1,0,0,0,8,1994,3,30478,34,0.801,30,1,365,0.0,5,-25637.31463110777,-1871.4515037524861
3507,3507,CLI3509,1,1,62,1,7,2,1,3,1962,1,26051,8,1.326,30,1,199,0.0,1,-30064.311950254687,-1866.1651443422256
3508,3508,CLI3510,1,1,35,1,1,1,1,2,1989,3,22093,43,1.882,30,0,541,4.0,1,-34022.284330681025,-1861.224964870863
3509,3509,CLI3511,0,1,65,1,0,2,1,4,1959,1,121995,1,0.564,80,0,549,4.0,2,65879.69073198436,-1957.7779116047918
3510,3510,CLI3512,0,1,96,1,0,2,0,1,1928,0,59173,24,1.58,50,1,326,0.5,3,3057.711211165588,-1895.4807760302597
3511,3511,CLI3513,0,0,45,1,3,2,0,3,1979,1,63852,5,1.744,30,1,388,3.0,3,7736.678431119217,-1899.0379424563644
3512,3512,CLI3514,0,0,65,1,0,2,0,1,1959,1,26904,35,1.013,30,1,308,0.5,5,-29211.29367710433,-1861.974029701793
3513,3513,CLI3515,0,1,61,1,7,2,1,5,1963,1,28263,6,0.7,30,1,335,0.5,5,-27852.2927798112,-1862.2957550583124
3514,3514,CLI3516,0,1,57,0,0,2,1,3,1967,1,37019,31,1.111,30,0,79,0.0,5,-19096.328813684122,-1869.9013493611064
3515,3515,CLI3517,0,1,67,1,0,2,2,2,1957,1,25289,28,1.15,30,1,281,0.0,1,-30826.29160763218,-1857.4029298274954
3516,3516,CLI3518,1,1,51,1,0,2,0,1,1973,1,49544,2,1.228,50,0,447,1.0,3,-6571.287166142938,-1880.051455578518
3517,3517,CLI3519,0,1,51,1,4,2,1,2,1973,1,106386,49,1.619,50,0,183,0.0,4,50270.64539376252,-1934.6160228981653
3518,3518,CLI3520,1,1,40,1,0,1,1,2,1984,3,104055,33,1.353,50,0,425,3.0,4,47939.669294369596,-1931.2873824430621
3519,3519,CLI3521,1,1,40,0,0,1,1,4,1984,3,77070,3,1.974,30,0,407,3.0,0,20954.676672817557,-1903.9416252374508
3520,3520,CLI3522,1,1,64,1,2,2,1,4,1960,1,106685,2,1.385,80,1,375,3.0,4,50569.69164626466,-1931.864934920617
3521,3521,CLI3523,1,0,28,1,0,0,0,1,1996,3,25511,23,14.775,30,1,339,0.5,1,-30604.30066837947,-1851.6069131827662
3522,3522,CLI3524,1,1,72,1,0,2,2,2,1952,1,39173,4,1.111,50,0,477,3.0,5,-16942.259478150045,-1863.9174839858606
3523,3523,CLI3525,0,1,98,0,8,2,2,3,1926,0,45269,46,1.619,30,0,403,3.0,3,-10846.266765125896,-1868.8875708677933
3524,3524,CLI3526,1,0,30,1,8,0,0,3,1994,3,19121,27,0.916,30,1,362,0.5,1,-36994.28967429465,-1842.3617995746304
3525,3525,CLI3527,1,0,43,1,7,2,0,2,1981,3,34466,35,1.675,30,0,513,1.0,5,-21649.274955494948,-1856.3139108292785
3526,3526,CLI3528,1,1,98,1,2,2,0,3,1926,0,42741,14,1.365,30,1,155,0.0,3,-13374.290124699299,-1863.4732515313426
3527,3527,CLI3529,0,1,65,0,6,2,1,4,1959,1,107124,46,1.091,30,0,158,0.0,4,51008.649559494515,-1925.343872649405
3528,3528,CLI3530,0,1,52,1,0,2,0,2,1972,1,93582,16,0.974,50,0,223,0.0,4,37466.66989869042,-1911.1043896253918
3529,3529,CLI3531,0,1,45,1,0,2,1,2,1979,1,40731,28,1.123,50,1,275,0.0,5,-15384.291188643598,-1858.482103023467
3530,3530,CLI3532,1,1,73,1,7,2,1,3,1951,1,66815,45,1.072,80,0,201,0.0,0,10699.713679493201,-1882.9676858690605
3531,3531,CLI3533,0,0,21,0,7,0,0,4,2003,2,22290,11,2.789,30,0,591,4.0,1,-33825.26400709771,-1838.406939284143
3532,3532,CLI3534,1,1,81,1,8,2,2,2,1943,0,21236,35,1.443,30,1,354,0.5,1,-34879.25642149654,-1836.4292280501745
3533,3533,CLI3535,1,1,39,1,0,1,1,2,1985,3,26031,45,2.043,30,1,202,0.0,1,-30084.298718132948,-1840.1441276182754
3534,3534,CLI3536,1,1,55,1,0,2,1,3,1969,1,77148,35,1.033,80,0,600,4.0,0,21032.745905734162,-1888.9716177072569
3535,3535,CLI3537,1,0,25,0,7,0,0,3,1999,2,26229,20,1.961,30,0,485,3.0,1,-29886.272566444597,-1838.2763832415576
3536,3536,CLI3538,0,1,31,1,0,0,0,2,1993,3,28429,46,1.721,30,0,342,0.5,5,-27686.28595818926,-1839.4553860306437
3537,3537,CLI3539,1,1,65,1,2,2,2,3,1959,1,89524,14,15.215,80,0,298,0.0,4,33408.71166234177,-1898.1232219435337
3538,3538,CLI3540,0,1,46,1,5,2,0,1,1978,1,27164,36,0.779,30,0,589,4.0,5,-28951.247041264487,-1836.1667786407152
3539,3539,CLI3541,1,1,39,1,4,1,0,2,1985,3,25375,11,1.376,30,1,110,0.0,1,-30740.302819981935,-1833.5240720447723
3540,3540,CLI3542,1,1,62,1,0,2,1,3,1962,1,46558,31,0.857,30,0,551,4.0,3,-9557.253848156659,-1853.1141320384795
3541,3541,CLI3543,1,1,55,1,7,2,1,4,1969,1,69531,40,0.896,80,0,501,4.0,0,13415.74669351698,-1874.5547771000488
3542,3542,CLI3544,1,1,43,1,7,2,1,4,1981,3,124832,22,0.686,200,1,165,0.0,2,68716.72476503333,-1927.621804283975
3543,3543,CLI3545,0,1,50,1,0,2,1,2,1974,1,63890,0,0.603,50,0,487,3.0,3,7774.733441867189,-1867.0521520823813
3544,3544,CLI3546,1,1,57,1,0,2,1,4,1967,1,69361,42,1.15,80,1,295,0.0,0,13245.727571093666,-1871.4334478335886
3545,3545,CLI3547,1,1,84,1,8,2,0,2,1940,0,67940,19,15.215,50,1,112,0.0,0,11824.708629016546,-1869.0885234077268
3546,3546,CLI3548,1,0,40,0,7,1,0,1,1984,3,86515,10,1.33,120,1,253,0.0,4,30399.72356329199,-1886.1912973201397
3547,3547,CLI3549,1,0,29,0,5,0,0,2,1995,3,26337,44,2.513,30,0,385,3.0,1,-29778.27005612716,-1826.4031774001492
3548,3548,CLI3550,1,1,43,1,7,2,0,2,1981,3,104857,34,1.629,50,0,250,0.0,4,48741.67988772232,-1902.108572349351
3549,3549,CLI3551,0,0,20,0,3,0,0,4,2004,2,23970,8,11.325,30,0,334,0.5,1,-32145.27718910084,-1822.1033571749517
3550,3550,CLI3552,0,0,47,1,3,2,0,2,1977,1,45353,46,1.6,50,0,223,0.0,3,-10762.278633627124,-1842.0066479288953
3551,3551,CLI3553,1,1,69,1,7,2,2,2,1955,1,62285,26,1.463,50,1,364,0.5,3,6169.738738807311,-1857.511253342815
3552,3552,CLI3554,0,1,40,1,0,1,0,2,1984,3,105220,41,1.882,50,0,528,1.0,4,49104.71333509017,-1898.4025786461634
3553,3553,CLI3555,0,1,36,0,3,1,0,3,1988,3,20975,23,1.399,30,0,210,0.0,1,-35140.276502944515,-1815.2054053658921
3554,3554,CLI3556,0,1,89,0,8,2,2,2,1935,0,65808,26,1.091,30,0,372,3.0,0,9692.741194591043,-1857.9515765182368
3555,3555,CLI3557,0,1,41,1,0,1,0,2,1983,3,86063,1,1.951,50,1,150,0.0,4,29947.68709723919,-1876.7778554642173
3556,3556,CLI3558,0,1,52,1,0,2,1,4,1972,1,103941,2,1.756,80,1,362,0.5,4,47825.72068357328,-1893.1880605680467
3557,3557,CLI3559,1,1,74,1,0,2,0,1,1950,1,25349,8,0.896,30,0,176,0.0,1,-30766.258700437837,-1815.4847290370926
3558,3558,CLI3560,0,0,40,1,0,1,0,1,1984,3,96813,48,1.606,50,0,40,0.0,4,40697.669760153454,-1884.2986372949695
3559,3559,CLI3561,0,0,33,0,7,1,0,3,1991,3,31982,28,0.916,30,0,73,0.0,5,-24133.295236335358,-1819.983723183846
3560,3560,CLI3562,1,0,44,1,5,2,0,1,1980,1,89477,46,1.422,50,0,481,1.0,4,33361.7287205945,-1875.0391761233113
3561,3561,CLI3563,1,0,21,0,6,0,0,4,2003,2,18413,27,2.547,30,0,78,0.0,1,-37702.29004196674,-1804.7319783768849
3562,3562,CLI3564,1,0,35,1,3,1,0,1,1989,3,25994,46,1.008,30,1,260,0.0,1,-30121.265999460567,-1811.0953712150226
3563,3563,CLI3565,0,1,35,0,5,1,0,5,1989,3,27978,34,1.744,30,0,108,0.0,5,-28137.283582891814,-1812.06601237114
3564,3564,CLI3566,1,0,36,0,6,1,0,5,1988,3,31369,25,1.284,30,1,390,3.0,5,-24746.252507355228,-1814.3164061786251
3565,3565,CLI3567,0,0,30,1,3,0,0,7,1994,3,26120,20,1.951,30,1,375,3.0,1,-29995.25294294297,-1808.1938742842462
3566,3566,CLI3568,0,1,80,0,8,2,2,2,1944,0,45085,24,0.7,30,0,82,0.0,3,-11030.27067705991,-1825.7777731947358
3567,3567,CLI3569,0,1,32,1,1,1,2,2,1992,3,29375,48,1.905,30,0,99,0.0,5,-26740.283222882255,-1809.431905583022
3568,3568,CLI3570,1,0,31,0,7,0,0,3,1993,3,18809,28,1.353,30,0,104,0.0,1,-37306.27511044485,-1798.1131182732802
3569,3569,CLI3571,1,0,76,0,4,2,0,1,1948,1,82709,40,1.482,120,0,324,0.5,0,26593.77621895248,-1859.4590270647377
3570,3570,CLI3572,1,0,36,0,5,1,0,4,1988,3,22618,20,1.422,30,0,148,0.0,1,-33497.268042478514,-1799.8233673352042
3571,3571,CLI3573,1,1,74,1,6,2,0,2,1950,1,111641,7,1.111,50,0,586,4.0,2,55525.752573751335,-1885.6612097338443
3572,3572,CLI3574,1,1,80,1,0,2,0,1,1944,0,86538,47,15.215,50,0,221,0.0,4,30422.732549752065,-1860.2259153585696
3573,3573,CLI3575,1,1,46,1,0,2,0,2,1978,1,111431,33,1.248,50,0,65,0.0,2,55315.68061585286,-1883.5684847178009
3574,3574,CLI3576,1,0,35,1,3,1,0,2,1989,3,21518,40,1.399,30,0,408,3.0,1,-34597.23453462703,-1794.692405013931
3575,3575,CLI3577,1,1,58,1,2,2,2,5,1966,1,95530,3,0.661,30,1,169,0.0,4,39414.701759409625,-1866.0202558809024
3576,3576,CLI3578,1,1,46,1,2,2,2,2,1978,1,99501,33,1.658,50,1,399,3.0,4,43385.72937922353,-1868.8459775490287
3577,3577,CLI3579,0,1,55,0,0,2,2,2,1969,1,101454,7,1.443,120,0,498,3.0,4,45338.77959489616,-1869.7267494041225
3578,3578,CLI3580,0,0,21,0,3,0,0,3,2003,2,15031,26,2.03,30,0,262,0.0,1,-41084.25033603599,-1784.389437831946
3579,3579,CLI3581,1,1,90,1,8,2,0,1,1934,0,102381,22,1.697,50,0,443,1.0,4,46265.75921041099,-1868.6494427908856
3580,3580,CLI3582,1,1,90,0,2,2,2,2,1934,0,38165,11,0.896,30,0,467,3.0,5,-17950.203363823144,-1804.9369375203737
3581,3581,CLI3583,0,0,42,1,0,2,0,1,1982,3,89912,3,1.399,50,1,344,0.5,4,33796.73235728605,-1854.4944196363786
3582,3582,CLI3584,1,1,30,0,2,0,0,2,1994,3,31893,0,1.882,30,0,523,4.0,5,-24222.223490817527,-1796.7996214925074
3583,3583,CLI3585,1,1,42,1,5,2,1,5,1982,3,22265,39,1.537,30,0,233,0.0,1,-33850.24222856204,-1786.4599446534448
3584,3584,CLI3586,0,0,53,1,1,2,0,1,1971,1,98040,4,1.6,50,0,143,0.0,4,41924.71305648601,-1859.47537627262
3585,3585,CLI3587,1,0,24,0,3,0,0,4,2000,2,12104,15,1.823,30,0,158,0.0,1,-44011.25164298004,-1774.5539130230059
3586,3586,CLI3588,1,1,33,1,0,1,1,2,1991,3,27895,26,2.02,30,0,121,0.0,5,-28220.260637860087,-1788.9822574878535
3587,3587,CLI3589,1,0,34,0,3,1,0,3,1990,3,27556,15,1.077,30,0,296,0.0,5,-28559.23913863469,-1787.6134430853285
3588,3588,CLI3590,0,1,39,0,4,1,2,4,1985,3,20257,1,1.33,30,0,244,0.0,1,-35858.236365533165,-1779.497302374542
3589,3589,CLI3591,0,0,30,0,4,0,0,6,1994,3,26587,37,1.353,30,0,65,0.0,5,-29528.264846576985,-1784.7169028106387
3590,3590,CLI3592,1,1,44,0,2,2,0,3,1980,1,48689,8,1.054,30,1,124,0.0,3,-7426.264501351347,-1805.2880382497265
3591,3591,CLI3593,1,1,68,1,0,2,0,1,1956,1,33586,7,0.994,30,0,271,0.0,5,-22529.223612259688,-1789.5077962717914
3592,3592,CLI3594,1,1,33,1,3,1,0,2,1991,3,26949,2,1.951,30,0,347,0.5,5,-29166.228612510993,-1782.0098359193453
3593,3593,CLI3595,1,1,74,1,7,2,1,3,1950,1,100453,0,1.619,80,0,393,3.0,4,44337.7746112818,-1852.7754441346328
3594,3594,CLI3596,1,0,42,1,0,2,0,2,1982,3,113031,35,1.1,50,0,223,0.0,2,56915.71568485569,-1864.0965974371857
3595,3595,CLI3597,0,0,41,1,0,1,0,4,1983,3,103821,23,0.962,30,0,82,0.0,4,47705.696554157505,-1854.1350802429156
3596,3596,CLI3598,0,0,29,1,3,0,0,2,1995,3,22686,8,2.651,30,1,380,3.0,1,-33429.22028453298,-1773.8395790786712
3597,3597,CLI3599,1,1,67,1,7,2,1,4,1957,1,81053,30,0.896,80,0,105,0.0,0,24937.755332972447,-1829.8926274814044
3598,3598,CLI3600,1,1,24,0,7,0,1,3,2000,2,19087,22,2.306,30,0,540,4.0,1,-37028.20052362967,-1768.2900390818086
3599,3599,CLI3601,0,1,52,1,0,2,1,5,1972,1,28362,43,0.72,30,0,423,3.0,5,-27753.20379859152,-1776.3726532484984
3600,3600,CLI3602,1,1,74,1,8,2,2,2,1950,1,110737,24,0.896,50,0,161,0.0,2,54621.73349074114,-1855.8703730529387
3601,3601,CLI3603,1,1,42,1,0,2,0,6,1982,3,108329,4,1.215,30,0,180,0.0,2,52213.71097558593,-1852.5163666450176
3602,3602,CLI3604,0,1,40,0,4,1,1,4,1984,3,102651,7,1.882,30,0,230,0.0,4,46535.72035534194,-1845.9606991975638
3603,3603,CLI3605,0,0,40,1,4,1,0,1,1984,3,129955,2,1.077,50,1,166,0.0,2,73839.70544929944,-1871.6363607945254
3604,3604,CLI3606,1,0,32,0,7,1,0,8,1992,3,19721,16,1.031,30,0,327,0.5,1,-36394.21485729806,-1762.9555702223488
3605,3605,CLI3607,0,1,32,0,4,1,2,4,1992,3,25906,42,1.767,30,0,465,3.0,1,-30209.20243684487,-1767.9650233926518
3606,3606,CLI3608,1,0,31,0,3,0,0,8,1993,3,23430,27,1.905,30,1,165,0.0,1,-32685.234276859443,-1764.6124839095914
3607,3607,CLI3609,0,0,28,1,0,0,0,1,1996,3,23219,4,3.099,30,0,468,3.0,1,-32896.20048972359,-1763.3410371674204
3608,3608,CLI3610,1,0,44,1,0,2,0,1,1980,1,86989,1,1.537,50,0,412,1.0,4,30873.769501791438,-1824.625322471385
3609,3609,CLI3611,1,1,45,0,2,2,0,7,1979,1,34690,45,1.031,30,0,532,4.0,5,-21425.189844842847,-1772.5284153359466
3610,3610,CLI3612,0,1,39,1,0,1,1,5,1985,3,19757,12,0.801,30,0,298,0.0,1,-36358.20843791752,-1756.9971366291857
3611,3611,CLI3613,1,1,43,1,7,2,0,1,1981,3,85188,17,1.606,50,1,333,0.5,0,29072.764137978767,-1819.883458600918
3612,3612,CLI3614,0,1,80,1,0,2,2,2,1944,0,76497,3,1.482,50,0,227,0.0,0,20381.779191155205,-1810.4199793582848
3613,3613,CLI3615,1,0,24,0,6,0,0,3,2000,2,12489,47,1.374,30,0,456,3.0,1,-43626.19089555233,-1746.8646799813432
3614,3614,CLI3616,1,1,44,0,2,2,2,5,1980,1,102673,29,1.744,30,1,199,0.0,4,46557.73077188866,-1833.9885711091365
3615,3615,CLI3617,0,0,33,1,4,1,0,4,1991,3,22190,31,0.732,30,1,152,0.0,1,-33925.22497814555,-1754.4043464206761
3616,3616,CLI3618,1,0,35,1,5,1,0,2,1989,3,21050,16,0.755,30,0,199,0.0,1,-35065.2168176354,-1752.2811735123164
3617,3617,CLI3619,1,0,42,1,7,2,0,3,1982,3,118404,7,1.836,30,0,89,0.0,2,62288.709473465686,-1846.3746422447612
3618,3618,CLI3620,0,1,34,0,3,1,0,4,1990,3,27397,10,0.663,30,0,313,0.5,5,-28718.206839061575,-1756.454585906718
3619,3619,CLI3621,0,1,45,1,6,2,0,2,1979,1,71969,2,0.847,50,0,243,0.0,0,15853.771864712762,-1798.994475192906
3620,3620,CLI3622,0,1,29,0,1,0,1,4,1995,3,26435,43,1.443,30,0,585,4.0,1,-29680.176227805172,-1753.4555285639071
3621,3621,CLI3623,1,0,45,0,5,2,0,3,1979,1,88411,36,1.284,30,1,292,0.0,4,32295.75832673344,-1813.040972574092
3622,3622,CLI3624,1,1,62,1,7,2,1,2,1962,1,75860,27,1.482,50,0,437,3.0,0,19744.803297771738,-1799.751797769672
3623,3623,CLI3625,1,1,67,0,2,2,2,2,1957,1,80492,20,0.876,120,0,574,4.0,0,24376.853832170804,-1803.2400875686849
3624,3624,CLI3626,1,1,53,1,0,2,1,2,1971,1,56415,46,1.385,50,0,354,0.5,3,299.80420119872724,-1778.7807150549852
3625,3625,CLI3627,1,1,44,1,2,2,2,4,1980,1,126943,23,1.928,200,0,286,0.0,2,70827.81863672503,-1846.6570390216548
3626,3626,CLI3628,1,1,91,1,8,2,2,3,1933,0,84978,11,0.994,80,0,441,3.0,0,28862.83200682547,-1804.6531652724975
3627,3627,CLI3629,0,0,24,0,4,0,0,4,2000,2,14600,35,2.168,30,1,158,0.0,1,-41515.21233183964,-1734.991020031423
3628,3628,CLI3630,1,0,24,0,3,0,0,5,2000,2,12620,0,1.443,30,0,302,0.5,1,-43495.19373780294,-1732.0268370747253
3629,3629,CLI3631,1,1,24,0,3,0,0,3,2000,2,20073,47,1.029,30,0,598,4.0,1,-36042.16435643605,-1738.2398939930104
3630,3630,CLI3632,1,1,79,1,0,2,0,1,1945,0,95179,2,1.737,50,1,178,0.0,4,39063.778008171066,-1810.6742125592732
3631,3631,CLI3633,1,0,30,1,3,0,0,2,1994,3,27096,12,1.146,30,1,107,0.0,5,-29019.219392702467,-1743.2052826343315
3632,3632,CLI3634,0,1,39,1,4,1,2,3,1985,3,29731,33,1.146,30,0,94,0.0,5,-26384.21676896057,-1744.7809929593795
3633,3633,CLI3635,1,1,92,0,2,2,2,2,1932,0,34404,30,1.756,30,0,485,3.0,5,-21711.145946604418,-1748.2600145168117
3634,3634,CLI3636,1,0,46,1,7,2,0,3,1978,1,79353,42,0.7,80,1,339,0.5,0,23237.80765170633,-1791.181366876524
3635,3635,CLI3637,0,1,33,0,4,1,0,2,1991,3,30129,36,1.192,30,0,271,0.0,5,-25986.197374215568,-1742.1311407085136
