ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,ingresos_anuales_brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campanna_anno
CLI1644,0,1,2.717102420300105,0,8,+20annos,Alto,2,1926,0,0.14461490080227865,LLeida,0.603,-0.5330863202314747,1,-0.22176065370262527,3.0
CLI1645,0,0,-1.026540132751936,0,3,<10annos,Bajo,4,1995,3,-1.0499494577805957,Guipiºzcoa,1.547,-0.5330863202314747,1,-1.0414467637245768,3.0
CLI1646,1,0,-0.04993772760792519,1,0,+20annos,Bajo,3,1977,1,0.947374559363118,Sevilla,1.58,1.2107324048461163,0,-1.2833213535671197,3.0
CLI1647,1,1,-0.8095173760532669,1,7,10-20annos,Medio,2,1991,3,-0.7097573838052296,Lugo,1.974,-0.5330863202314747,1,-0.26207308534304913,3.0
CLI1648,0,1,0.9809203667107528,1,2,+20annos,Bajo,2,1958,1,-0.8095135905413322,LLeida,1.189,-0.5330863202314747,0,-1.3437900010277555,3.0
CLI1649,0,1,-0.3212161734812615,1,5,+20annos,Alto,4,1982,3,1.772274060244523,Castellon,0.755,-0.5330863202314747,0,-0.8197283897022456,3.0
CLI1650,0,1,-0.8637730652279342,1,1,10-20annos,Alto,4,1992,3,-0.9998034200150343,Santa Cruz de Tenerife,1.468,-0.5330863202314747,1,-0.03363597271398068,3.0
CLI1651,1,1,0.1128293399160766,1,7,+20annos,Medio,2,1974,1,-0.6468915130631395,Murcia,0.779,-0.5330863202314747,0,1.7065173264309819,4.0
CLI1652,1,0,-1.4063299569746068,0,3,<10annos,Bajo,4,2002,2,-0.9117517159070014,Murcia,2.547,-0.5330863202314747,0,-1.484883511769239,3.0
CLI1653,0,1,0.4383634749640802,1,6,+20annos,Bajo,1,1968,1,1.2096400290942513,ilava,0.7,0.16444116979956172,0,-0.26207308534304913,3.0
CLI1654,1,1,-0.429727551830596,1,7,10-20annos,Medio,4,1984,3,0.6961085017402913,Madrid,1.514,-0.5330863202314747,0,1.095112113217887,3.0
CLI1655,0,0,-0.15844910595725972,0,6,+20annos,Bajo,3,1979,1,-0.10899205734616205,Alicante,0.893,-0.5330863202314747,0,-0.6920723561742368,3.0
CLI1656,1,1,0.16708502909074385,0,7,+20annos,Bajo,5,1973,1,-0.8900913351398748,Orense,0.935,-0.5330863202314747,1,0.6651128423866992,3.0
CLI1657,0,0,-0.8095173760532669,1,0,10-20annos,Bajo,1,1991,3,-0.96014912918355,La Rioja,1.376,-0.5330863202314747,0,-1.8006642262858925,3.0
CLI1658,0,0,-1.243562889450605,0,1,<10annos,Bajo,5,1999,2,-1.064784562316414,Huesca,1.719,-0.5330863202314747,0,0.08730132220729085,0.5
CLI1659,1,1,-0.26696048430659425,1,3,+20annos,Bajo,2,1981,3,0.622045793544361,Santa Cruz de Tenerife,0.939,0.16444116979956172,0,0.28886348040941007,0.5
CLI1660,1,1,1.1436874342347545,1,0,+20annos,Medio,4,1955,1,0.20714232809488242,Malaga,0.642,1.2107324048461163,0,-1.1691027972525856,3.0
CLI1661,1,1,0.9809203667107528,1,0,+20annos,Medio,3,1958,1,-0.5060990380768166,Castellon,0.857,-0.5330863202314747,0,0.9607373410831408,3.0
CLI1662,1,0,-1.4063299569746068,0,3,<10annos,Bajo,3,2002,2,-1.2028130824652652,Malaga,14.085,-0.5330863202314747,1,-4.2279680294144307e-05,3.0
CLI1663,0,1,2.717102420300105,0,8,+20annos,Alto,2,1926,0,1.7274867104291622,Badajoz,1.111,2.6057873849081887,0,1.0682371587909376,3.0
CLI1664,0,1,-0.7552616868785996,1,5,10-20annos,Alto,2,1990,3,-0.9580620612450508,Jaen,0.663,-0.5330863202314747,0,0.221676094342037,0.5
CLI1665,1,0,-0.04993772760792519,1,2,+20annos,Bajo,4,1977,1,-0.541071527857073,Zamora,1.737,-0.5330863202314747,0,-1.3706649554547048,3.0
CLI1666,0,1,1.5777329476320927,0,8,+20annos,Alto,2,1947,1,0.9424953329663565,Burgos,1.717,2.6057873849081887,0,0.9271436480494543,3.0
CLI1667,1,0,-0.4839832410052633,1,0,10-20annos,Bajo,1,1985,3,-0.9078878198586989,Huesca,1.468,-0.5330863202314747,0,1.9618293934869995,1.0
CLI1668,1,1,-0.10419341678259245,1,0,+20annos,Alto,2,1978,1,-0.9707818942215796,Baleares,1.561,-0.5330863202314747,0,-1.1623840586458483,3.0
CLI1669,1,1,-0.26696048430659425,1,5,+20annos,Medio,2,1981,3,-0.21154042254052707,Melilla,1.951,0.16444116979956172,0,-1.1086341497919499,3.0
CLI1670,0,1,-0.8637730652279342,1,3,10-20annos,Bajo,2,1992,3,-0.7758948745590212,Guipiºzcoa,1.284,-0.5330863202314747,1,0.37620708229699507,0.5
CLI1671,0,0,-0.3212161734812615,0,1,+20annos,Bajo,1,1982,3,-0.5353461928365956,La Rioja,1.675,-0.5330863202314747,1,-0.5912912770731772,3.0
CLI1672,0,1,1.7947557043307618,0,8,+20annos,Bajo,1,1943,0,1.433943425241332,Badajoz,1.463,2.6057873849081887,1,0.27542600319593546,0.5
CLI1673,1,1,-0.15844910595725972,1,0,+20annos,Bajo,2,1979,1,-0.43310806747092634,Caceres,0.962,0.16444116979956172,0,0.18136366270161314,0.5
CLI1674,1,1,0.4383634749640802,1,7,+20annos,Medio,4,1968,1,1.5731564974633852,Navarra,0.798,1.2107324048461163,1,0.19480113991508777,0.5
CLI1675,1,1,0.3841077857894129,1,2,+20annos,Alto,3,1969,1,1.0027100633541368,Vizcaya,0.72,1.2107324048461163,0,-0.06722966574766721,3.0
CLI1676,1,0,-1.243562889450605,0,6,<10annos,Bajo,3,1999,2,-0.8983549960314999,Leon,1.995,-0.5330863202314747,0,-0.11426083599482836,3.0
CLI1677,1,0,-0.429727551830596,1,0,10-20annos,Bajo,3,1984,3,-0.6365689878538057,Cadiz,1.238,-0.5330863202314747,0,-1.7737892718589432,3.0
CLI1678,1,0,-0.429727551830596,1,0,10-20annos,Bajo,1,1984,3,1.899839037080088,Alicante,1.353,0.16444116979956172,0,1.6057362473299222,1.0
CLI1679,0,1,0.3841077857894129,1,5,+20annos,Bajo,2,1969,1,-0.17904985138983717,Pontevedra,0.876,0.16444116979956172,1,0.6046441949260635,3.0
CLI1680,1,0,-1.243562889450605,0,3,<10annos,Bajo,4,1999,2,-0.9340607799523102,Castellon,2.823,-0.5330863202314747,0,-0.6920723561742368,3.0
CLI1681,0,0,-0.37547186265592875,0,3,10-20annos,Bajo,1,1983,3,-0.8546111801853888,Salamanca,1.744,-0.5330863202314747,0,-0.7659784808483472,3.0
CLI1682,1,1,1.3064545017587563,1,2,+20annos,Alto,4,1952,1,-0.46932151656596616,Orense,0.798,-0.5330863202314747,0,-0.026917234107243372,3.0
CLI1683,0,0,-1.026540132751936,1,3,<10annos,Bajo,1,1995,3,-0.8282689983670343,Murcia,2.858,-0.5330863202314747,1,-0.47707272075864293,3.0
CLI1684,1,1,0.7096419208374165,1,7,+20annos,Bajo,3,1963,1,0.4257767964630666,Navarra,1.58,1.2107324048461163,0,-1.6259770225107224,3.0
CLI1685,1,1,1.3064545017587563,1,2,+20annos,Alto,2,1952,1,1.2340925683196402,Badajoz,0.837,0.16444116979956172,0,-1.4109773870951285,3.0
CLI1686,0,1,1.6862443259814273,1,8,+20annos,Alto,2,1945,0,-0.3100556699618464,Ceuta,1.404,0.16444116979956172,1,-0.8466033441291948,3.0
CLI1687,1,1,0.4383634749640802,1,0,+20annos,Medio,2,1968,1,1.4194467641549997,Soria,0.72,0.16444116979956172,0,0.9741748182966153,3.0
CLI1688,1,0,-1.0807958219266032,1,0,<10annos,Bajo,5,1996,3,-0.9618977536725628,Leon,11.325,-0.5330863202314747,0,1.6527674175770835,4.0
CLI1689,1,1,-0.3212161734812615,0,2,+20annos,Alto,3,1982,3,1.312442226875731,Almeri­a,1.698,-0.5330863202314747,1,0.6718315809934365,3.0
CLI1690,1,1,0.7096419208374165,0,0,+20annos,Medio,2,1963,1,-0.4137039763670421,Pontevedra,1.365,-0.5330863202314747,0,-0.29566677837673566,3.0
CLI1691,1,1,0.16708502909074385,0,0,+20annos,Medio,1,1973,1,1.4261592259031457,Gerona,1.17,2.6057873849081887,0,-1.4580085573422898,3.0
CLI1692,0,0,-0.26696048430659425,1,0,+20annos,Bajo,3,1981,3,2.0253733532187344,Guadalajara,1.353,5.395897345032335,0,-1.3841024326681794,3.0
CLI1693,0,1,1.0894317450600874,1,0,+20annos,Alto,2,1956,1,1.5868070499260014,Badajoz,0.837,0.16444116979956172,0,0.4232382525441562,0.5
CLI1694,0,1,-0.37547186265592875,1,0,10-20annos,Medio,2,1983,3,1.8660510993730337,Alicante,0.755,0.16444116979956172,0,1.578861292902973,4.0
CLI1695,0,0,-0.9180287544026013,0,4,<10annos,Bajo,7,1993,3,-0.820315577304105,Cuenca,1.1,-0.5330863202314747,0,1.0682371587909376,3.0
CLI1696,0,0,-0.7010059977039323,1,6,10-20annos,Bajo,6,1989,3,-0.7308536921565456,ivila,0.962,-0.5330863202314747,0,0.7658939214877588,3.0
CLI1697,1,0,-0.7552616868785996,1,5,10-20annos,Bajo,2,1990,3,-1.0146949317924339,Granada,1.399,-0.5330863202314747,1,-0.2351981309160999,3.0
CLI1698,0,0,-0.7552616868785996,0,3,10-20annos,Bajo,3,1990,3,-0.9613054776359616,Lugo,1.997,-0.5330863202314747,0,1.0346434657572512,3.0
CLI1699,1,0,-0.04993772760792519,1,0,+20annos,Bajo,1,1977,1,-0.616770046058854,Ceuta,1.052,-0.5330863202314747,0,1.142143283465048,3.0
CLI1700,1,1,1.4149658801080909,1,0,+20annos,Medio,2,1950,1,0.3169954310739946,ivila,0.603,0.16444116979956172,0,-1.6998831471848328,3.0
CLI1701,0,0,1.6862443259814273,1,8,+20annos,Bajo,1,1945,0,0.5308634875285793,Pontevedra,1.697,0.16444116979956172,0,0.6987065354203857,1.0
CLI1702,0,1,0.8181532991867511,0,4,+20annos,Bajo,3,1961,1,-0.6697364459034684,Toledo,0.72,-0.5330863202314747,0,0.31573843483635927,0.5
CLI1703,1,1,0.8724089883614183,0,2,+20annos,Alto,3,1960,1,1.5694054158982447,Caceres,1.58,-0.5330863202314747,1,-0.46363524354516833,3.0
CLI1704,1,1,-0.429727551830596,1,7,10-20annos,Medio,2,1984,3,-0.8524112977637275,Caceres,1.1,-0.5330863202314747,0,-0.7055098333877113,3.0
CLI1705,0,0,-1.3520742677999396,0,1,<10annos,Bajo,1,2001,2,-1.212063870084559,Granada,1.098,-0.5330863202314747,0,-0.4166040732980072,3.0
CLI1706,1,1,0.22134071826541113,0,7,+20annos,Medio,5,1972,1,-0.24104140988742087,Jaen,1.209,-0.5330863202314747,0,-1.7200393630050448,3.0
CLI1707,0,0,-1.0807958219266032,1,7,<10annos,Bajo,3,1996,3,-0.8691078412717209,Alicante,2.789,-0.5330863202314747,1,0.2283948329487743,0.5
CLI1708,0,1,-0.15844910595725972,0,4,+20annos,Medio,2,1979,1,1.4286693481535029,Zaragoza,1.008,2.6057873849081887,0,0.6449566265664873,3.0
CLI1709,1,0,-0.8637730652279342,1,3,10-20annos,Bajo,4,1992,3,-1.057479824531667,Navarra,0.663,-0.5330863202314747,0,-1.6864456699713581,3.0
CLI1710,1,0,-1.3520742677999396,0,3,<10annos,Bajo,3,2001,2,-0.939645096868835,Malaga,0.995,-0.5330863202314747,0,-0.3158229941969476,3.0
CLI1711,1,1,1.3607101909334236,1,8,+20annos,Bajo,1,1951,1,-0.68527664095905,Cadiz,1.6,-0.5330863202314747,0,1.7266735422511938,1.0
CLI1712,1,1,-0.9722844435772686,1,7,<10annos,Bajo,2,1994,3,-1.0025109676109252,Lugo,1.399,-0.5330863202314747,0,-0.9070719915898305,3.0
CLI1713,0,0,-0.9722844435772686,0,1,<10annos,Bajo,4,1994,3,-0.7939451918649599,Alicante,1.974,-0.5330863202314747,0,-1.2094152288930093,3.0
CLI1714,1,1,0.49261916413874746,1,0,+20annos,Bajo,1,1967,1,0.2114292784550429,Burgos,1.385,0.16444116979956172,1,-1.2967588307805944,3.0
CLI1715,1,1,0.16708502909074385,1,0,+20annos,Medio,3,1973,1,0.2880021089013303,Zaragoza,1.189,1.2107324048461163,0,0.5643317632856396,3.0
CLI1716,0,0,-1.243562889450605,0,3,<10annos,Bajo,4,1999,2,-0.792083752892785,Navarra,11.325,-0.5330863202314747,0,0.6046441949260635,3.0
CLI1717,1,0,-0.9722844435772686,1,7,<10annos,Bajo,5,1994,3,-1.0471290957015427,Valladolid,2.043,-0.5330863202314747,0,-1.592383329477036,3.0
CLI1718,0,1,0.49261916413874746,1,5,+20annos,Bajo,3,1967,1,-0.8185951564358827,Soria,1.658,-0.5330863202314747,1,-1.155665320039111,3.0
CLI1719,1,1,1.3064545017587563,0,0,+20annos,Medio,2,1952,1,0.38883005322747305,Zamora,1.248,-0.5330863202314747,0,0.6449566265664873,3.0
CLI1720,1,0,-0.10419341678259245,0,7,+20annos,Bajo,3,1978,1,-0.9773815414865634,Toledo,0.818,-0.5330863202314747,1,-0.6047287542866517,3.0
CLI1721,1,1,0.9266646775360855,0,7,+20annos,Bajo,2,1959,1,0.11443702655641215,Leon,1.17,-0.5330863202314747,1,-1.0212905479043648,3.0
CLI1722,0,1,0.1128293399160766,1,8,+20annos,Bajo,1,1974,1,-0.10594606630078487,Alicante,0.642,0.16444116979956172,0,-0.7525410036348725,3.0
CLI1723,1,1,-1.5148413353239414,0,2,<10annos,Medio,1,2004,2,-0.9880989173869646,Madrid,2.409,-0.5330863202314747,1,0.4366757297576308,0.5
CLI1724,0,1,1.0351760558854202,0,4,+20annos,Alto,3,1957,1,1.3769721112444624,Badajoz,1.658,-0.5330863202314747,0,-0.9742593776572036,3.0
CLI1725,0,1,0.5468748533134147,1,0,+20annos,Medio,4,1966,1,2.0255707785642683,Malaga,1.091,1.2107324048461163,1,0.16120744688140123,0.5
CLI1726,0,1,-0.37547186265592875,1,5,10-20annos,Medio,2,1983,3,0.9837854338036915,Madrid,1.33,0.16444116979956172,1,-0.12097957460156566,3.0
CLI1727,1,1,1.1436874342347545,1,2,+20annos,Alto,5,1955,1,-0.9161796843711145,Lugo,1.658,-0.5330863202314747,0,1.115268329038099,1.0
CLI1728,0,0,-0.6467503085292651,0,6,10-20annos,Bajo,5,1988,3,-0.8988626612057294,Barcelona,0.755,-0.5330863202314747,0,0.37620708229699507,0.5
CLI1729,0,1,0.3841077857894129,1,0,+20annos,Bajo,3,1969,1,0.8389598410443229,Pontevedra,0.955,1.2107324048461163,1,-1.2497276605334333,3.0
CLI1730,0,1,1.0894317450600874,1,0,+20annos,Bajo,2,1956,1,0.4469859192975448,Huesca,1.111,0.16444116979956172,1,0.6180816721395381,3.0
CLI1731,1,1,0.3298520966147456,1,0,+20annos,Medio,8,1970,1,-0.1497462893884771,Baleares,0.74,-0.5330863202314747,0,1.4176115663412776,4.0
CLI1732,1,1,0.16708502909074385,1,1,+20annos,Medio,3,1973,1,-0.673713156434933,Almeri­a,1.052,-0.5330863202314747,1,-0.631603708713601,3.0
CLI1733,1,0,-0.9722844435772686,1,5,<10annos,Bajo,1,1994,3,-0.6915378447745476,Caceres,0.778,-0.5330863202314747,0,-0.42332281190474447,3.0
CLI1734,1,1,0.5468748533134147,1,2,+20annos,Alto,4,1966,1,1.811702722109683,Melilla,1.443,1.2107324048461163,0,-1.4512898187355525,3.0
CLI1735,0,1,-0.10419341678259245,1,0,+20annos,Alto,2,1978,1,1.4759104129776397,Cuenca,0.72,0.16444116979956172,0,0.3627696050835204,0.5
CLI1736,0,1,-0.9180287544026013,1,0,<10annos,Bajo,1,1993,3,-0.9985060534586699,La Rioja,1.721,-0.5330863202314747,0,-1.4311336029153405,3.0
CLI1737,0,1,0.3298520966147456,1,4,+20annos,Medio,4,1970,1,0.48686583909535336,Ciudad Real,0.857,1.2107324048461163,0,1.0010497727235645,3.0
CLI1738,1,1,-0.4839832410052633,1,0,10-20annos,Medio,2,1985,3,-0.827084446293832,Ciudad Real,1.744,-0.5330863202314747,1,-0.9003532529830933,3.0
CLI1739,0,1,-0.9722844435772686,0,5,<10annos,Bajo,1,1994,3,-0.8178900659161195,Zamora,1.422,-0.5330863202314747,0,1.6124549859366595,4.0
CLI1740,1,1,0.8724089883614183,1,8,+20annos,Alto,2,1960,1,-0.24484889869414236,Soria,1.443,0.16444116979956172,1,0.31573843483635927,0.5
CLI1741,1,1,-0.15844910595725972,0,0,+20annos,Medio,2,1979,1,-0.3654193775736557,Valladolid,1.261,-0.5330863202314747,0,1.6191737245433968,4.0
CLI1742,1,1,-0.7010059977039323,1,7,10-20annos,Medio,2,1989,3,-0.8476730894709186,Vizcaya,0.778,-0.5330863202314747,1,-0.28894803976999833,3.0
CLI1743,1,0,-0.6467503085292651,0,7,10-20annos,Bajo,2,1988,3,-1.0050210898612824,Huesca,0.732,-0.5330863202314747,0,0.900268693622505,3.0
CLI1744,1,1,1.5234772584574254,0,7,+20annos,Bajo,5,1948,1,0.054588943238908685,Granada,0.857,-0.5330863202314747,0,1.4646427365884387,4.0
CLI1745,0,0,-0.7552616868785996,0,5,10-20annos,Bajo,4,1990,3,-1.0703406756121485,Jaen,0.709,-0.5330863202314747,0,1.054799681577463,3.0
CLI1746,0,1,1.4692215692827582,0,8,+20annos,Alto,3,1949,1,-0.8482935691283102,Pontevedra,1.482,-0.5330863202314747,1,-0.1612920062419895,3.0
CLI1747,0,0,-0.26696048430659425,0,4,+20annos,Bajo,3,1981,3,2.0428878017296532,Huesca,1.537,5.395897345032335,1,-0.6383224473203383,3.0
CLI1748,0,0,-1.3520742677999396,0,3,<10annos,Bajo,5,2001,2,-1.0636282138640025,Guadalajara,1.892,-0.5330863202314747,0,0.19480113991508777,0.5
CLI1749,0,1,-0.26696048430659425,0,0,+20annos,Medio,3,1981,3,-0.021278796687615502,Madrid,1.468,-0.5330863202314747,0,-0.5375413682192787,3.0
CLI1750,0,1,-0.15844910595725972,1,0,+20annos,Bajo,1,1979,1,0.8166225733782235,LLeida,1.629,0.16444116979956172,0,-1.0414467637245768,3.0
CLI1751,1,1,0.3298520966147456,1,0,+20annos,Medio,4,1970,1,1.1503842218133489,ilava,1.717,1.2107324048461163,0,-0.5576975840394907,3.0
CLI1752,0,1,-0.3212161734812615,1,2,+20annos,Medio,2,1982,3,2.0222427513109857,Burgos,0.686,0.16444116979956172,0,1.3705803960941165,4.0
CLI1753,0,1,-0.429727551830596,1,2,10-20annos,Alto,1,1984,3,1.6648182650326058,Santa Cruz de Tenerife,1.376,0.16444116979956172,0,-0.7794159580618217,3.0
CLI1754,0,1,0.49261916413874746,1,0,+20annos,Bajo,4,1967,1,0.6171383635268088,Navarra,0.837,1.2107324048461163,1,-0.8197283897022456,3.0
CLI1755,0,0,0.16708502909074385,1,0,+20annos,Bajo,2,1973,1,0.7112256424840151,Soria,0.7,0.16444116979956172,0,0.9069874322292423,3.0
CLI1756,1,0,-0.9180287544026013,0,5,<10annos,Bajo,3,1993,3,-0.9135567476375953,Alicante,2.066,-0.5330863202314747,1,-0.2284793923093626,3.0
CLI1757,0,1,0.7096419208374165,1,0,+20annos,Alto,5,1963,1,0.10651180911427338,Navarra,1.6,-0.5330863202314747,0,-0.6786348789607621,3.0
CLI1758,0,0,-0.15844910595725972,1,3,+20annos,Bajo,1,1979,1,1.6800200166387012,Soria,1.698,0.16444116979956172,0,-1.4109773870951285,3.0
CLI1759,1,1,0.22134071826541113,0,2,+20annos,Alto,2,1972,1,1.7067570491481232,Salamanca,0.759,2.6057873849081887,1,0.658394103779962,3.0
CLI1760,1,1,0.49261916413874746,1,0,+20annos,Bajo,3,1967,1,0.0957098223515006,La Corui±a,0.622,1.2107324048461163,1,-0.8466033441291948,3.0
CLI1761,0,1,0.1128293399160766,1,0,+20annos,Alto,4,1974,1,-0.8209360569614966,Huelva,0.798,-0.5330863202314747,0,1.4579239979817016,4.0
CLI1762,1,0,-0.7010059977039323,0,3,10-20annos,Bajo,3,1989,3,-1.049582810710319,Guipiºzcoa,1.1,-0.5330863202314747,0,0.26870726458919814,0.5
CLI1763,1,1,2.066034150204098,1,8,+20annos,Bajo,1,1938,0,0.8267194696212331,Segovia,1.365,0.16444116979956172,0,0.7255814898473351,1.0
CLI1764,1,0,0.1128293399160766,1,0,+20annos,Bajo,1,1974,1,1.0925667991927637,Alicante,0.564,2.6057873849081887,0,-0.47035398215190566,3.0
CLI1765,1,1,-0.26696048430659425,0,2,+20annos,Medio,7,1981,3,1.7426884620352576,Badajoz,0.916,-0.5330863202314747,1,-0.20832317648915066,3.0
CLI1766,1,1,-0.3212161734812615,0,5,+20annos,Alto,4,1982,3,1.3240057113998482,Ceuta,1.307,-0.5330863202314747,0,-0.3158229941969476,3.0
CLI1767,0,1,0.3841077857894129,1,0,+20annos,Medio,4,1969,1,1.0917206905690477,Valencia,1.267,1.2107324048461163,1,-1.202696490286272,3.0
CLI1768,0,1,0.5468748533134147,1,4,+20annos,Alto,4,1966,1,0.5860297697948549,ivila,1.287,1.2107324048461163,0,0.81292509173492,1.0
CLI1769,1,0,-0.04993772760792519,1,0,+20annos,Bajo,1,1977,1,-0.7402172942590014,La Rioja,0.759,-0.5330863202314747,1,-1.0414467637245768,3.0
CLI1770,1,1,0.9266646775360855,1,0,+20annos,Medio,3,1959,1,1.4464376292515364,LLeida,0.818,1.2107324048461163,0,1.1757369764987347,3.0
CLI1771,0,0,-0.3212161734812615,0,7,+20annos,Bajo,2,1982,3,1.1063019625177515,Granada,1.583,2.6057873849081887,0,1.5855800315097104,4.0
CLI1772,1,1,-0.10419341678259245,1,0,+20annos,Medio,2,1978,1,-0.39136670870094276,Melilla,1.678,0.16444116979956172,0,0.3493321278700458,0.5
CLI1773,1,1,1.3064545017587563,1,0,+20annos,Medio,2,1952,1,0.15959102344204978,Badajoz,1.737,0.16444116979956172,0,-0.2284793923093626,3.0
CLI1774,1,1,2.1202898393787653,1,8,+20annos,Bajo,2,1937,0,0.48590691598847535,Toledo,1.639,0.16444116979956172,0,-0.6584786631405503,3.0
CLI1775,0,0,-0.15844910595725972,1,0,+20annos,Bajo,1,1979,1,-0.641645639596101,Palencia,1.951,-0.5330863202314747,1,0.06714510638707892,0.5
CLI1776,1,1,-0.10419341678259245,1,7,+20annos,Bajo,2,1978,1,1.4756001731489439,Guadalajara,1.717,0.16444116979956172,0,-0.9070719915898305,3.0
CLI1777,1,1,-0.9180287544026013,0,2,<10annos,Bajo,7,1993,3,-0.7509628737801931,Zaragoza,0.985,-0.5330863202314747,0,1.444486520768227,4.0
CLI1778,1,1,0.3298520966147456,1,5,+20annos,Medio,2,1970,1,-0.9201563949025792,Caceres,1.287,-0.5330863202314747,1,0.39636329811720694,0.5
CLI1779,1,1,0.8724089883614183,1,0,+20annos,Bajo,2,1960,1,1.9784143246025028,Santa Cruz de Tenerife,1.756,0.16444116979956172,1,0.5643317632856396,3.0
CLI1780,1,1,1.5234772584574254,1,8,+20annos,Alto,3,1948,1,0.7657150378513179,Granada,0.994,1.2107324048461163,0,1.86104831438594,4.0
CLI1781,0,0,-0.4839832410052633,1,0,10-20annos,Bajo,1,1985,3,-0.9499676220781689,Cordoba,0.916,-0.5330863202314747,0,1.5318301226558118,4.0
CLI1782,0,1,0.22134071826541113,0,4,+20annos,Alto,2,1972,1,1.696152487730884,Alicante,1.072,2.6057873849081887,0,0.10745753802750277,0.5
CLI1783,0,0,-1.0807958219266032,1,6,<10annos,Bajo,1,1996,3,-0.8780483890623187,Toledo,2.168,-0.5330863202314747,0,-0.36285416444410873,3.0
CLI1784,0,1,-0.3212161734812615,1,1,+20annos,Bajo,2,1982,3,1.7034290218948407,Huelva,0.709,0.16444116979956172,0,-1.5856645908702987,3.0
CLI1785,0,0,-1.0807958219266032,0,4,<10annos,Bajo,3,1996,3,-0.7739206211036841,Madrid,2.547,-0.5330863202314747,0,-0.060510927140929906,3.0
CLI1786,1,1,1.9575227718547636,0,8,+20annos,Bajo,1,1940,0,0.6459624639747299,Las Palmas,1.013,2.6057873849081887,0,0.16120744688140123,0.5
CLI1787,0,0,-1.243562889450605,0,3,<10annos,Bajo,5,1999,2,-0.7775024809440814,ivila,1.236,-0.5330863202314747,1,-1.310196307994069,3.0
CLI1788,1,0,-0.3212161734812615,1,6,+20annos,Bajo,1,1982,3,-0.2533945957936728,Palencia,1.33,0.16444116979956172,0,0.40308203672394427,0.5
CLI1789,0,1,0.3298520966147456,1,0,+20annos,Medio,3,1970,1,1.619918100734083,Castellon,1.697,1.2107324048461163,0,1.7804234511050923,4.0
CLI1790,0,1,0.7638976100120838,1,8,+20annos,Bajo,1,1962,1,1.8140436226352972,Salamanca,1.658,0.16444116979956172,0,-1.7133206243983075,3.0
CLI1791,0,1,1.63198863680676,1,0,+20annos,Alto,2,1946,1,-0.02993730827030804,Zamora,1.58,0.16444116979956172,1,-0.020198495500506064,3.0
CLI1792,0,0,-0.26696048430659425,0,4,+20annos,Bajo,3,1981,3,0.08888454612019248,La Rioja,2.02,-0.5330863202314747,0,1.0816746360044123,3.0
CLI1793,0,0,-0.15844910595725972,1,0,+20annos,Bajo,3,1979,1,-0.3208012494830381,Melilla,1.422,-0.5330863202314747,0,-0.9272282074100425,3.0
CLI1794,1,1,1.3607101909334236,0,8,+20annos,Bajo,1,1951,1,0.6510673193378158,Jaen,1.424,2.6057873849081887,1,0.3493321278700458,0.5
CLI1795,0,1,-0.9722844435772686,0,1,<10annos,Bajo,1,1994,3,-0.966438536619838,Valladolid,1.514,-0.5330863202314747,0,-0.18816696066893873,3.0
CLI1796,0,0,-1.243562889450605,0,3,<10annos,Bajo,3,1999,2,-0.9160668698879524,Madrid,2.444,-0.5330863202314747,0,-1.0884779339717379,3.0
CLI1797,0,1,-0.4839832410052633,1,0,10-20annos,Medio,2,1985,3,-0.7914068659938123,Santa Cruz de Tenerife,1.399,-0.5330863202314747,0,-1.6864456699713581,3.0
CLI1798,0,1,-0.6467503085292651,0,0,10-20annos,Bajo,2,1988,3,-0.9178436979977558,Zamora,1.951,-0.5330863202314747,1,-0.7794159580618217,3.0
CLI1799,0,0,-1.3520742677999396,0,2,<10annos,Bajo,1,2001,2,-0.970640876117627,Jaen,1.581,-0.5330863202314747,0,0.42995699115089353,0.5
CLI1800,0,1,0.3298520966147456,0,4,+20annos,Bajo,1,1970,1,-0.025678561530938095,Santa Cruz de Tenerife,1.072,-0.5330863202314747,1,-0.5375413682192787,3.0
CLI1801,1,1,-0.10419341678259245,0,4,+20annos,Bajo,3,1978,1,-0.30088949320492436,Tarragona,1.365,-0.5330863202314747,0,-0.46363524354516833,3.0
CLI1802,1,0,-0.26696048430659425,1,0,+20annos,Bajo,1,1981,3,0.8089511885231996,Baleares,1.514,0.16444116979956172,1,0.658394103779962,3.0
CLI1803,1,1,1.4692215692827582,1,8,+20annos,Bajo,1,1949,1,0.8331780987822643,Jaen,1.385,0.16444116979956172,0,-1.243008921926696,3.0
CLI1804,1,1,0.8181532991867511,1,0,+20annos,Bajo,1,1961,1,-0.8115724548590408,Cordoba,1.404,-0.5330863202314747,0,-1.484883511769239,3.0
